"","country","year","cpi","dyn_gdp","dyn_gdp_china","dyn_GDP_US","interest_rate_US","oil_yoy","dyn_consum","dyn_fx_rate","diff_priv_credit_gdp","net_lending","public_debt","interest_on_debt","overvaluation","ca_balance","dyn_fix_cap_form","dyn_export_share","diff_unempl","dyn_prod_dol","VIX","GDP_per_cap","developed","crisis_next_year","crisis_next_period","crisis_first_year"
"Luxembourg.Luxembourg.1122","Luxembourg",2013,1.73403079435926,3.65437038505787,7.75763514617025,1.67733152992453,2.350833,-4.1011967742475,-3.26109490277373,-3.2602966644078,2.1702985109761,0.968,23.391,-0.692574066948826,20.98991,5.555,2.01245825156791,8.32208523698221,0.727,1.60025003906861,14.32,90.6563804221873,1,0,"0",0
"Luxembourg.Luxembourg.1123","Luxembourg",2014,0.629749069217611,5.77191588158121,7.29766595938155,2.37045767146387,2.540833,-10.3921701006973,-5.93245282536909,-0.030109145652979,0.208341903678303,1.383,22.43,-1.07445385644227,20.8935,5.025,4.80925383494348,15.0942574346923,0.255,1.81631209102215,17.76,93.6553341630648,1,0,"0",0
"Luxembourg.Luxembourg.1124","Luxembourg",2015,0.474513795285125,2.86167463560454,6.90020481672435,2.86158702527266,2.135833,-47.11797687908,-2.06536688605498,19.7386210004506,3.7366816696255,1.418,21.617,-0.948327705046953,0.520700000000002,5.128,-5.300555716736,4.60036036597653,-0.3,2.10590378190796,22.48,94.0885922250508,1,0,"0",0
"Luxembourg.Luxembourg.1125","Luxembourg",2016,0.299166666666754,3.08264331605725,6.6893498942918,1.48527919319121,1.841667,-18.0342441910925,2.0259001962712,0.234890233986818,7.0260002587911,1.557,20.023,-0.933925985117114,-1.4859,4.707,1.18509146607557,3.10395009469568,-0.421,4.64869526253271,14.07,94.7649747668802,1,0,"0",0
"Malaysia.Malaysia.1150","Malaysia",1992,4.76722829992816,8.88511593643773,14.2161635832521,3.55539614766758,7.01,-6.23476076426503,-5.92245376119487,-7.37012436062181,34.7688489896872,-0.641,59.949,3.84827103037582,-59.2130486839436,-3.412,12.3458046655539,4.37301009458892,-0.627,5.75550850780209,12.96,11.9407643610322,0,0,"0",0
"Malaysia.Malaysia.1151","Malaysia",1993,3.53658536585397,9.89494682776335,13.8675760159137,2.74585671892276,5.873333,-14.7120729439817,-7.63270060536054,1.04859234639481,-2.069515515189,1.439,51.861,4.51013285513199,-59.0147216788813,-4.164,21.2824554728126,21.04687915617,-0.692,6.1392451990806,11.28,12.7976930848268,0,0,"0",0
"Malaysia.Malaysia.1152","Malaysia",1994,3.72497055359275,9.21204278570551,13.0521587222365,4.03764342486481,7.08,-9.12827965847166,-4.08430964745488,1.94871077666792,2.75731754012999,3.595,44.344,2.98800288652354,-59.0741251173349,-5.651,17.5194585953957,13.8267320349729,-0.0789999999999997,6.23821166608454,14.09,13.632622736941,0,0,"0",0
"Malaysia.Malaysia.1153","Malaysia",1995,3.45057509584901,9.82908211972833,10.9492273730684,2.71897578878193,6.58,4.6177298548169,-3.93639194795588,-4.56710281133578,15.196970102075,1.538,38.708,5.75333264441459,-56.4766735933531,-9.061,23.2673141462422,6.02978588747074,0.196,6.98316675433983,13.39,14.6009632081044,0,0,"0",0
"Malaysia.Malaysia.1154","Malaysia",1996,3.48855945858912,10.002701091491,9.92837246319103,3.79588122942587,6.438334,17.9766104771473,-7.35828779758871,0.46072169528002,17.21958448366,1.876,33.235,5.74093576049346,-55.8813446650708,-4.12,11.1976239339157,5.7334036530523,-0.627,6.17086662569146,21.540001,15.6582818985332,0,0,"0",0
"Malaysia.Malaysia.1155","Malaysia",1997,2.66251459711951,7.32274295215105,9.23076923076909,4.4870264931673,6.3525,-9.69662519331346,-4.80014587647758,11.8146248042899,16.750750234286,3.701,30.041,5.28943776838321,-59.832100550087,-5.518,12.6770229538604,-2.35110878852166,-0.0710000000000002,4.04654393886765,24.34,16.3825380467996,0,0,"0",0
"Malaysia.Malaysia.1156","Malaysia",1998,5.27034200348765,-7.35941538137801,7.83761391880728,4.44991096328404,5.264167,-34.4214815468494,-15.5259535496846,39.4990269059756,0.119771582295016,-0.636,34.114,5.00087940435012,-69.1161012900143,12.294,-37.4602861046636,-9.46123592859485,0.78,-9.99833082957769,25.379999,14.8006810960715,0,0,"0",0
"Malaysia.Malaysia.1157","Malaysia",1999,2.744561302406,6.13760988625207,7.66748617086637,4.68519960839866,5.636667,38.2686130479186,-0.000419982136889985,-3.1692944736423,-9.35282990887802,-3.045,34.851,4.49915353935325,-68.5526315789474,14.829,-13.3465820852307,10.8927987014581,0.2,3.19609297725025,24.360001,15.3327150647,0,0,"0",0
"Malaysia.Malaysia.1158","Malaysia",2000,1.53474023697708,8.85886808641878,8.49150849150837,4.09217644881066,6.029167,53.4148501304938,-3.32925014374302,0,-14.15213532833,-6.138,32.881,4.59840029196192,-66.4736842105263,8.427,36.9070943636943,5.39289532098639,-0.325,5.27766129515366,27.93,16.3099679876812,0,0,"0",0
"Malaysia.Malaysia.1159","Malaysia",2001,1.41678473206075,0.517675306313126,8.33991054985566,0.975981833932127,5.0175,-16.5916713904271,7.10511836140988,0,-5.89847834753601,-4.423,38.505,3.76834177379561,-67.7368421052632,7.313,-1.73173139858666,-5.99643606493712,0.575,-1.63878456811198,23.780001,16.0393113150832,0,0,"0",0
"Malaysia.Malaysia.1160","Malaysia",2002,1.80787246281601,5.39098833930034,9.13064594463338,1.78612768745552,4.610833,0.776871746321239,-5.37170164978795,0,-7.27371273274399,-4.016,40.094,4.06544620142665,-67.2368421052632,6.639,1.59742605554301,1.60064296605544,-0.2,2.58012264260095,28.74,16.5547826524121,0,0,"0",0
"Malaysia.Malaysia.1161","Malaysia",2003,0.992816207926046,5.78849927729224,10.0356030262568,2.80677595648093,4.015,12.6483302160957,-4.12509386876945,0,-2.853513965392,-4.662,41.981,0.235820966627761,-66.8157894736842,11.307,4.29912772931829,-7.08219062489885,0.125,3.11301601624183,17.959999,17.1655487629338,0,0,"0",0
"Malaysia.Malaysia.1162","Malaysia",2004,1.51854219948849,6.78343772260828,10.1112234580387,3.78574284969444,4.274167,29.2802993398191,-6.89384194016931,0,-7.03677986276701,-3.401,42.556,1.03393176050381,-65.7631578947368,11.256,5.82971107133725,0.62098431247577,-0.0500000000000003,3.87770728505799,13.39,17.976525576756,0,0,"0",0
"Malaysia.Malaysia.1163","Malaysia",2005,2.96086508753863,5.33213913899795,11.3957759412304,3.34521606334877,4.29,37.8137412594648,-7.74777513169588,-0.339692982456041,-5.412937109957,-2.995,41.357,3.4165921125807,-65.0391351322805,13.959,22.0473947008134,-1.01236218648662,0,2.47986100142157,12.25,18.5769490921862,0,0,"0",0
"Malaysia.Malaysia.1164","Malaysia",2006,3.60923564224391,5.58484707509894,12.7194790206908,2.666625826122,4.791667,15.7502741152586,-3.5050193359209,-3.14000079216479,-2.860427828667,-2.639,40.225,2.4188937228092,-63.5786382397695,15.58,8.07261809513598,-2.29065420378175,-0.225,3.04665022605837,12.16,19.2511881837218,0,0,"0",0
"Malaysia.Malaysia.1165","Malaysia",2007,2.02735317779563,9.42766509940824,14.231388035688,1.77857023965289,4.629167,8.04419884300431,-0.0382896043339298,-6.28670804844782,-2.083928918564,-2.608,39.907,1.77663066629915,-60.2917105602794,14.872,13.7692331175968,-3.11191219144253,-0.1,7.01500722939623,22.58,20.6845509869779,0,0,"0",0
"Malaysia.Malaysia.1166","Malaysia",2008,5.44078221100773,3.31959425574053,9.65428937259927,-0.291621458693958,3.666667,29.3839592554058,-11.6008292415232,-2.95953441562804,-4.8316959980591,-3.453,39.92,3.45941883767535,-55.7232075943042,16.526,6.25017388387616,-1.80015905432899,0.1,1.84494968319047,39.580002,20.9887003346296,0,0,"0",0
"Malaysia.Malaysia.1167","Malaysia",2009,0.583308405623403,-2.52582569096113,9.39981317141534,-2.77552957416808,3.256667,-36.3623035005381,15.0194311164504,5.65584543711548,14.8585323062691,-6.52,51.124,3.0494483999687,-60.9022879279224,15.04,-1.08690718513184,-0.0912943214006701,0.35,-5.03659652333028,21.68,20.0922224297633,0,0,"0",0
"Malaysia.Malaysia.1168","Malaysia",2010,1.71003717472149,6.98095677250217,10.6361404632298,2.53192061616314,3.214167,26.8218358395412,-8.53748774311369,-8.60875997755594,-4.48415889447301,-4.527,51.94,3.04774740084713,-56.132819839726,10.082,17.6379283182068,0.591401517514556,-0.65,3.91155643335421,17.940001,21.1072679372523,0,0,"0",0
"Malaysia.Malaysia.1169","Malaysia",2011,3.2,5.29391284022818,9.53644300805552,1.60145467247139,2.785833,35.6695625492335,-5.4274522828638,-5.00091765499862,1.30318413149401,-3.618,52.636,3.04924386351546,-52.3203083466317,10.894,9.74486141557962,-3.48115281447964,0.0500000000000003,0.435770247091005,22.950001,21.8188756940003,0,0,"0",0
"Malaysia.Malaysia.1170","Malaysia",2012,1.64728682170544,5.47345419229524,7.85626211026953,2.22403085385714,1.8025,-1.66282860640151,2.48442938647571,0.941105482651161,5.698710614365,-3.755,54.552,3.23727819328347,-53.1533412970537,5.166,21.80063386584,-3.31231675002764,-0.15,0.978536810523889,15.24,22.5907915238531,0,0,"0",0
"Malaysia.Malaysia.1171","Malaysia",2013,2.09723546234507,4.69372252019982,7.75763514617025,1.67733152992453,2.350833,-4.1011967742475,4.16705333573328,2.01073769910247,5.77516429944799,-4.055,56.447,3.33764416178008,-54.7114752043198,3.484,9.4810893753831,-4.63719035704612,0.375,-0.237692553823654,14.32,23.2241884369621,0,0,"0",0
"Malaysia.Malaysia.1172","Malaysia",2014,3.17460317460318,6.00672194999372,7.29766595938155,2.37045767146387,2.540833,-10.3921701006973,-1.26190105843438,3.87035023055353,0.676333058776009,-2.666,56.16,3.38319088319088,-56.1239982383551,4.388,6.56064724007135,0.073213122110305,-0.45,2.71248568155784,17.76,24.1946339084542,0,0,"0",0
"Malaysia.Malaysia.1173","Malaysia",2015,2.08144796380089,5.02800634896177,6.90020481672435,2.86158702527266,2.135833,-47.11797687908,3.58494897503163,19.32990001442,4.63470537810299,-2.849,57.916,2.83168727122039,-63.7690460964649,3.037,5.30527883420959,-5.81977570334699,0.3,2.44011241468529,22.48,25.0016126731494,0,0,"0",0
"Malaysia.Malaysia.1174","Malaysia",2016,2.12765957446812,4.21985131964395,6.6893498942918,1.48527919319121,1.841667,-18.0342441910925,-0.527091965894388,6.2168834591982,-1.30375295607099,-3.028,56.221,3.05224026609274,-65.648584425144,2.359,4.67453079566482,-1.94294933803016,0.3,2.57359345061836,14.07,25.668884358229,0,0,"0",0
"Mexico.Mexico.1203","Mexico",1996,34.3776581888577,5.87476668289335,9.92837246319103,3.79588122942587,6.438334,17.9766104771473,-22.4160085619921,18.3820734203869,-8.6397222130955,-5.185,46.52,16.6809974204643,-57.5890272124026,-0.645,50.0748765249892,17.2697911447829,-0.78,1.44913440964793,21.540001,13.1840094021982,0,0,"0",0
"Mexico.Mexico.1204","Mexico",1997,20.6264843287042,6.96288880136975,9.23076923076909,4.4870264931673,6.3525,-9.69662519331346,-13.4007323819755,4.19782549788339,6.4056934787369,-5.584,42.95,17.1618160651921,-52.9201385117813,-1.615,35.2864436263473,10.3475685367937,-1.72,0.862812769628984,24.34,13.8708888758715,0,0,"1",0
"Mexico.Mexico.1205","Mexico",1998,15.9279950341401,4.70184241601579,7.83761391880728,4.44991096328404,5.264167,-34.4214815468494,-13.3146997232534,15.3764968188259,-2.2133815657861,-5.626,44.056,13.0039041220265,-53.1306870396033,-3.189,34.5260876902455,7.8069408497847,-0.57,2.20511358235909,25.379999,14.2967951168728,0,1,"1",0
"Mexico.Mexico.1206","Mexico",1999,16.585605094035,2.66701314742661,7.66748617086637,4.68519960839866,5.636667,38.2686130479186,-15.0717101127653,4.64485344542127,-2.9852698954978,-5.532,46.638,13.4825678631159,-48.6318429751483,-2.437,23.9725288315298,10.199179592578,-0.66,0.66958058216311,24.360001,14.4616361023842,0,1,"0",0
"Mexico.Mexico.1207","Mexico",2000,9.49501913873587,5.29647383846377,8.49150849150837,4.09217644881066,6.029167,53.4148501304938,-9.9719308417287,-1.09659840677827,-1.3536622945636,-3.023,42.098,9.66791771580598,-43.6098873061436,-2.762,20.0359798832475,9.56170460710712,-0.3,3.5150115473441,27.93,15.0151523015111,0,0,"0",0
"Mexico.Mexico.1208","Mexico",2001,6.36250034835955,-0.605492390087392,8.33991054985566,0.975981833932127,5.0175,-16.5916713904271,-2.11133885868001,-1.19735569995419,-2.1272413092522,-3.047,40.837,9.88809168156329,-40.3040458271972,-2.4,0.0129925416668009,-1.63939169526779,0.568,-1.52157422694212,23.780001,14.7291322635657,0,0,"0",0
"Mexico.Mexico.1209","Mexico",2002,5.03108953086285,0.131917168641937,9.13064594463338,1.78612768745552,4.610833,0.776871746321239,-3.8487040692601,3.35693852629733,2.0530833618127,-3.306,42.839,7.51418100329139,-39.5399213784235,-1.771,-0.513138726075657,-3.24368936467637,0.21,-1.6402356139556,28.74,14.566453351752,0,0,"0",0
"Mexico.Mexico.1210","Mexico",2003,4.548137924153,1.42267124240305,10.0356030262568,2.80677595648093,4.015,12.6483302160957,-7.9962398919966,11.734317757171,0.2146588572874,-2.316,44.747,6.84962120365611,-44.888410075584,-0.781,17.8648355415501,-12.1109481014261,0.422,0.55739819421412,17.959999,14.5940021177851,0,0,"0",0
"Mexico.Mexico.1211","Mexico",2004,4.68828287166274,4.2957142512237,10.1112234580387,3.78574284969444,4.274167,29.2802993398191,-7.42757258489164,4.60604891254015,-0.707869906277299,-1.246,40.845,7.06328804015179,-44.4708620440135,-0.726,16.0540057343725,-6.24494488882785,0.519,0.856658573457336,13.39,15.0281414090261,0,0,"0",0
"Mexico.Mexico.1212","Mexico",2005,3.98806073557596,3.03257365857694,11.3957759412304,3.34521606334877,4.29,37.8137412594648,-5.06194820027648,-3.43856234438639,1.2127846425272,-1.232,39.019,7.33745098541736,-41.2730444038489,-0.889,9.13283313778619,0.143967002098333,-0.441,0.372456395348841,12.25,15.2730970036182,0,0,"0",0
"Mexico.Mexico.1213","Mexico",2006,3.62946322575936,4.94451434826912,12.7194790206908,2.666625826122,4.791667,15.7502741152586,-7.53767279278339,0.0123877171960718,3.178263809356,-0.97,37.752,7.23670269124815,-39.4361534326931,-0.333,15.3865509360605,0.418752151144486,0.0499999999999998,1.39831658973664,12.16,15.792400895055,0,0,"0",0
"Mexico.Mexico.1214","Mexico",2007,3.96684962911701,3.20412301672219,14.231388035688,1.77857023965289,4.629167,8.04419884300431,-4.21912324068444,0.265614809593018,2.1955580151127,-1.15,37.534,6.98033782703682,-38.2789009770603,-0.931,9.64709814261113,-6.50186719421173,0.0819999999999999,0.749765698219296,22.58,16.0442526223576,0,0,"1",0
"Mexico.Mexico.1215","Mexico",2008,5.12498169213462,1.40029037023361,9.65428937259927,-0.291621458693958,3.666667,29.3839592554058,-6.59702292890967,1.84408368874691,-0.7561603084614,-0.819,42.827,5.8561188035585,-36.9974976901181,-1.53,11.4730458670643,-6.74175752203788,0.277,-0.24806201550388,39.580002,16.0076321327378,0,1,"1",0
"Mexico.Mexico.1216","Mexico",2009,5.29735712654755,-4.70033886285105,9.39981317141534,-2.77552957416808,3.256667,-36.3623035005381,-3.95759513663498,21.4179606249332,1.9461072328951,-4.957,43.924,6.14015117020308,-46.6754480250269,-0.963,-3.73444453048193,-1.38713477219005,1.441,-5.30662995692527,21.68,15.0117517497039,0,1,"1",0
"Mexico.Mexico.1217","Mexico",2010,4.15672783717606,5.11019848994358,10.6361404632298,2.53192061616314,3.214167,26.8218358395412,-2.98718314955677,-6.49327183915831,0.6940930475998,-3.915,42.229,5.99824764971939,-41.1364744008688,-0.536,3.0105665215534,7.89908892607629,-0.0550000000000006,3.01538172950666,17.940001,15.5349456319503,0,1,"1",0
"Mexico.Mexico.1218","Mexico",2011,3.40737961671249,4.04461387888595,9.53644300805552,1.60145467247139,2.785833,35.6695625492335,-5.12632541833772,-1.6831528416474,1.2724438775026,-3.394,43.199,5.52559087015903,-38.2371466575977,-1.129,12.7050366279289,-1.77005107967049,-0.101,1.58419447352847,22.950001,15.9228981563254,0,1,"1",0
"Mexico.Mexico.1219","Mexico",2012,4.11150854557474,4.01817386885879,7.85626211026953,2.22403085385714,1.8025,-1.66282860640151,-4.84577170442414,6.00590689958846,1.6168570908138,-3.772,43.171,7.12978619906882,-40.9315113567691,-1.329,10.3001346938623,4.20027588026404,-0.282,0.439166479946218,15.24,16.3244293747474,0,1,"1",0
"Mexico.Mexico.1220","Mexico",2013,3.80638982343198,1.36007714397568,7.75763514617025,1.67733152992453,2.350833,-4.1011967742475,-0.539525985988143,-3.01809426482309,2.9377758865932,-3.744,46.352,6.55635139799793,-39.0071634611936,-2.463,-2.52485722982666,0.703296817973142,0.0129999999999999,-0.321242136260202,14.32,16.3158627223345,0,1,"1",0
"Mexico.Mexico.1221","Mexico",2014,4.01861720191058,2.27007351287607,7.29766595938155,2.37045767146387,2.540833,-10.3921701006973,-4.17464560437856,4.07499743905746,0.319660907478902,-4.593,49.488,6.14088263821532,-39.7176592727451,-1.781,6.51373441452883,2.50915034987589,-0.0789999999999997,1.13244707040867,17.76,16.4598199957751,0,1,"1",0
"Mexico.Mexico.1222","Mexico",2015,2.72064126256974,2.64970741219652,6.90020481672435,2.86158702527266,2.135833,-47.11797687908,-3.9708910113429,19.2275815719954,3.0794258023038,-4.094,53.673,5.55400294375198,-48.4423112517038,-2.504,13.2675957149993,8.37834078546247,-0.474,-0.0486854917234658,22.48,16.6719119759698,0,1,"1",0
"Mexico.Mexico.1223","Mexico",2016,2.82135064582627,2.28586132359831,6.6893498942918,1.48527919319121,1.841667,-18.0342441910925,-4.75222289553556,17.7671901028079,2.30328993403641,-2.85,58.434,5.74152034774275,-54.779395513748,-2.194,8.86171904824995,0.959602599033427,-0.467,0.0752778638799079,14.07,16.8324630424948,0,1,"1",0
"Morocco.Morocco.1252","Morocco",1996,2.98680922773017,12.3728762760077,9.92837246319103,3.79588122942587,6.438334,17.9766104771473,-0.0932420685307966,2.05661767927368,-0.791766756393198,0.939,70.706,6.49874126665347,-51.6514452410644,-1.516,2.76057889229309,1.75879495755076,-0.5,4.53241537578888,21.540001,4.33714326589323,0,0,"0",0
"Morocco.Morocco.1253","Morocco",1997,1.03819895051603,-1.56070235606454,9.23076923076909,4.4870264931673,6.3525,-9.69662519331346,-3.52775017621115,9.30750791826149,14.2921401855945,1.622,73.542,6.26172799216774,-56.1986640225154,-2.049,3.43941477164404,-3.93388934665674,-0.0999999999999996,-5.8589462129528,24.34,4.21262151128949,0,0,"0",0
"Morocco.Morocco.1254","Morocco",1998,2.75311330764483,7.23855268965383,7.83761391880728,4.44991096328404,5.264167,-34.4214815468494,-2.15359194530979,0.811465320705906,1.218919944591,1.591,69.824,6.36457378551787,-56.8531801214007,-2.212,14.6013567502259,5.64152325188321,-0.200000000000001,8.06004955545838,25.379999,4.46046967469518,0,0,"0",0
"Morocco.Morocco.1255","Morocco",1999,0.684782608695664,1.08133256173806,7.66748617086637,4.68519960839866,5.636667,38.2686130479186,0.182568969980523,2.08241018302429,3.5318216410415,3.469,68.572,6.28390596745027,-58.1311250547478,-2.419,10.1657037704911,3.2552706216872,-1.258,-7.41839762611276,24.360001,4.45346660083974,0,0,"0",0
"Morocco.Morocco.1256","Morocco",2000,1.89463456763467,1.91287298063767,8.49150849150837,4.09217644881066,6.029167,53.4148501304938,2.23774166743329,8.37598827671542,3.0678863878988,-2.136,70.192,6.45942557556417,-62.5057743601455,-3.692,3.92583279548544,-10.4905236128233,-0.547000000000001,-0.815850815850816,27.93,4.48380840635475,0,0,"0",0
"Morocco.Morocco.1257","Morocco",2001,0.61980187529799,7.31996745420718,8.33991054985566,0.975981833932127,5.0175,-16.5916713904271,-7.30517613630378,6.37457205111309,-5.9968608985848,-4.102,65.404,6.42927038101645,-65.3188651660293,2.019,3.54101719095612,10.2758755844932,-1.139,4.06874265569919,23.780001,4.75419233348353,0,0,"0",0
"Morocco.Morocco.1258","Morocco",2002,2.79561966936928,3.12144965600538,9.13064594463338,1.78612768745552,4.610833,0.776871746321239,-0.594071457435452,-2.49838353766774,-1.08043067713101,-4.728,64.253,5.65265435076961,-64.5390821719962,0.976,6.28146360321988,4.55695893816659,-0.922000000000001,0.73394495412844,28.74,4.84398989187513,0,0,"0",0
"Morocco.Morocco.1259","Morocco",2003,1.16773367477593,5.96116215478284,10.0356030262568,2.80677595648093,4.015,12.6483302160957,-2.73711120148452,-13.1227173395235,-0.933651063969798,-4.053,61.609,5.54951386972683,-59.5587531311851,0.504,5.45539463097147,0.957293884151067,0.0980000000000008,3.51688384475271,17.959999,5.07171729952611,0,0,"0",0
"Morocco.Morocco.1260","Morocco",2004,1.4934440338178,4.79701836216324,10.1112234580387,3.78574284969444,4.274167,29.2802993398191,-1.75955963258446,-7.37767271347322,0.110337143840503,-3.586,58.906,5.54612433368418,-56.9915106910414,-0.569,11.6608136598661,-3.56876486635369,-0.636000000000001,1.34001082837032,13.39,5.25230109693447,0,0,"0",0
"Morocco.Morocco.1261","Morocco",2005,0.982641660015956,3.29163968433597,11.3957759412304,3.34521606334877,4.29,37.8137412594648,0.0606526341273561,-0.033923406398717,3.3434977501061,-5.904,61.642,5.06310632361053,-57.8229386887209,-0.162,9.09445410604983,1.11975117317871,0.262,2.05689862428209,12.25,5.36166283419226,0,0,"0",0
"Morocco.Morocco.1262","Morocco",2006,3.28476166954808,7.57463164458541,12.7194790206908,2.666625826122,4.791667,15.7502741152586,-1.53867372634949,-0.783135191638296,2.4598479593475,-1.948,56.783,5.38717573921772,-58.11534198035,-1.547,11.8562192737773,1.18816792476693,-1.386,4.93390917419185,12.16,5.70092332732755,0,0,"0",0
"Morocco.Morocco.1263","Morocco",2007,2.04208512673345,3.53159415154489,14.231388035688,1.77857023965289,4.629167,8.04419884300431,-2.28607105150188,-6.85855590400485,9.0595779729678,-0.126,51.988,5.68977456336077,-54.6161044879359,-2.491,18.2338781404344,4.59154525213616,0.122999999999999,1.83337490646047,22.58,5.83401224051593,0,0,"0",0
"Morocco.Morocco.1264","Morocco",2008,3.70731707317072,5.92327768597594,9.65428937259927,-0.291621458693958,3.666667,29.3839592554058,-3.69369881716565,-5.39538999877931,5.139631547971,0.677,45.443,5.58061747683912,-50.82786850874,-7.145,18.5101048910747,6.31535865820749,-0.227,4.6050214329455,39.580002,6.10684544477839,0,0,"0",0
"Morocco.Morocco.1265","Morocco",2009,0.994825964252126,4.24375732083366,9.39981317141534,-2.77552957416808,3.256667,-36.3623035005381,0.351305012344483,3.95822110685682,2.6045251318401,-1.763,46.126,5.05138099986992,-52.9855655260578,-5.36,-3.96017134265695,-2.36456466776844,-0.472999999999999,1.84990048003746,21.68,6.28787064386865,0,0,"0",0
"Morocco.Morocco.1266","Morocco",2010,0.987355331485923,3.8157179167666,10.6361404632298,2.53192061616314,3.214167,26.8218358395412,-0.735351303551168,4.46883287204241,3.56446879133521,-4.256,48.998,4.56549246908037,-55.1036127592546,-4.374,1.49840707217757,-3.09714958895837,-0.032,1.98873433728015,17.940001,6.44325361319481,0,0,"1",0
"Morocco.Morocco.1267","Morocco",2011,0.922360320059028,5.24569729729485,9.53644300805552,1.60145467247139,2.785833,35.6695625492335,2.04907428072674,-3.88828771388599,3.58910907106679,-6.575,52.547,4.23240146916094,-54.5481234258873,-7.557,7.3789370406093,-1.387981254796,-0.151,3.30252479711453,22.950001,6.68840260633548,0,1,"1",0
"Morocco.Morocco.1268","Morocco",2012,1.27874121293852,3.00996126221977,7.85626211026953,2.22403085385714,1.8025,-1.66282860640151,1.072911622312,6.65732886272448,1.1859686717718,-7.177,56.532,4.3249840798132,-57.9993825654266,-9.33,7.00969858876823,-3.88727846390798,0.0759999999999987,2.70594653573377,15.24,6.7913351346285,0,1,"1",0
"Morocco.Morocco.1269","Morocco",2013,1.88750187998134,4.53542420003856,7.75763514617025,1.67733152992453,2.350833,-4.1011967742475,-2.07154545804015,-2.5837874304675,-3.43291243689279,-5.088,61.727,4.18131449770765,-57.0162593963859,-7.614,0.038351604616671,-0.783032120218063,0.247,3.00648039944758,14.32,6.99593818558948,0,1,"1",0
"Morocco.Morocco.1270","Morocco",2014,0.435456491254256,2.66949392694422,7.29766595938155,2.37045767146387,2.540833,-10.3921701006973,-0.175592432678973,0.00990745498972156,0.226213886898293,-4.848,63.339,4.373292915897,-57.6272027627216,-5.923,-0.0936722411897462,6.78489473088948,0.644,1.4335808580858,17.76,7.07071909841681,0,1,"1",0
"Morocco.Morocco.1271","Morocco",2015,1.55790711346296,4.54950204220363,6.90020481672435,2.86158702527266,2.135833,-47.11797687908,-6.21255115951419,16.1546181363147,-4.1179277552943,-4.17,63.683,4.33710723426974,-63.1414212502552,-2.14,1.46034021510515,3.68349612512049,-0.171999999999999,3.12150482968989,22.48,7.28565588690444,0,1,"1",0
"Morocco.Morocco.1272","Morocco",2016,1.63531114327047,1.22244364747761,6.6893498942918,1.48527919319121,1.841667,-18.0342441910925,-0.869712004790379,0.441686588758539,-0.270042273769192,-4.089,64.695,4.09150629878661,-63.18114910981,-4.379,9.50472935123505,5.60019245439527,-0.307,-0.680339183592982,14.07,7.26584707893646,0,1,"1",0
"Netherlands.Netherlands.1300","Netherlands",1995,1.92321972228382,3.1160359679683,10.9492273730684,2.71897578878193,6.58,4.6177298548169,-2.54942245835971,-11.7758468303553,5.31790222636251,-8.584,73.146,5.38375304186148,-48.5574682676338,5.767,6.45610158961154,5.20064043859565,0.871,2.00124636965442,13.39,34.7628693719334,1,0,"0",0
"Netherlands.Netherlands.1301","Netherlands",1996,2.01666666666699,3.56671923564109,9.92837246319103,3.79588122942587,6.438334,17.9766104771473,0.471613569119422,4.99612234790316,5.5682074981699,-1.727,71.24,5.51235261089276,-51.3018813281418,4.823,7.2530512147827,-4.57163232951845,-0.624,1.25073487878822,21.540001,35.837030737264,1,0,"0",0
"Netherlands.Netherlands.1302","Netherlands",1997,2.17617118520827,4.29986742885118,9.23076923076909,4.4870264931673,6.3525,-9.69662519331346,-3.07992230461558,15.7407721835083,5.0285606431144,-1.275,65.578,5.67263411509958,-57.5660961649805,6.076,8.18765537136248,-5.88803090600668,-0.98,0.576086709019297,24.34,37.1860604468137,1,0,"0",0
"Netherlands.Netherlands.1303","Netherlands",1998,1.98546230874804,4.52541504073996,7.83761391880728,4.44991096328404,5.264167,-34.4214815468494,-1.10170288661311,1.6636900439067,3.39799298948095,-0.905,62.452,5.64113238967527,-57.857231794803,3.009,7.46479565505886,4.44175061234531,-1.156,1.45234321937966,25.379999,38.6299401960204,1,0,"0",0
"Netherlands.Netherlands.1304","Netherlands",1999,2.1930261767579,5.05169336766225,7.66748617086637,4.68519960839866,5.636667,38.2686130479186,-0.548300378988376,-52.702186324987,3.39799298948095,0.328,58.173,5.44410637237206,-11.0057,3.544,11.1975027727912,-0.574532536580674,-0.766,2.31190654184752,24.360001,40.3122364754538,1,0,"0",0
"Netherlands.Netherlands.1305","Netherlands",2000,2.31666634152051,4.23876306887279,8.49150849150837,4.09217644881066,6.029167,53.4148501304938,-4.23325183873657,15.3962754439151,3.39799298948094,1.88,51.35,4.89776046738072,-21.86344,1.754,5.61233933161953,-7.15808461218488,-0.478,0.95315993238454,27.93,41.7216940459667,1,0,"0",0
"Netherlands.Netherlands.1306","Netherlands",2001,4.16233685755963,2.12426434484809,8.33991054985566,0.975981833932127,5.0175,-16.5916713904271,-4.69799076155999,3.12639571237159,3.39799298948095,-0.348,48.684,4.45115438337031,-22.79928,2.298,4.2041515753398,2.28041366713263,0.077,-0.144756884054054,23.780001,42.287561885314,1,0,"0",0
